id,transition_count,hr_rise_events,avg_hr_rise_bpm,median_hr_rise_bpm,avg_hr_rise_bpm_per_min,hr_drop_events,avg_hr_drop_bpm,median_hr_drop_bpm,avg_hr_drop_bpm_per_min
589F769D-89FB-4CEA-B3B1-0C1A772063B3,88,0.0,,,,0.0,,,
92B93937-068B-4873-A8B5-6BC0618D0F24,101,0.0,,,,0.0,,,
B39BAFB8-87B8-490A-8BAE-CAFE1F9652D8,74,0.0,,,,0.0,,,
3155875F-A84D-4262-A149-7E1BFBB161A5,126,0.0,,,,0.0,,,
EF0CF059-9966-4710-A42D-494702DB153F,149,144.0,0.4654557968135474,-0.875,0.2327278984067737,147.0,-3.566354593652667,-1.809523809523796,-4.755139458203556
B2BF711F-2821-4F66-83D2-9196C636467A,93,90.0,5.376423791876121,4.325000000000003,2.6882118959380605,92.0,-4.714507545777209,-6.860869565217385,-6.286010061036278
90DE7FAB-871B-4D53-8E55-B74A7544C78E,65,0.0,,,,0.0,,,
8AA94670-13DE-4013-BBEA-4F6FAB5842E8,120,0.0,,,,0.0,,,
E4850E51-FE4D-4D83-8F74-029EB98F4EF8,123,0.0,,,,0.0,,,
FD131227-E5EB-4A5F-9B52-78B6E7A1BB67,81,73.0,1.3140397095459653,1.0999999999999943,0.6570198547729826,76.0,-2.7152793008542444,-1.1583333333333314,-3.6203724011389915
9AC8AFF6-83BA-451F-BE0E-AAFBB5587AD6,69,68.0,-0.5892742743377084,-0.9083333333333314,-0.2946371371688542,69.0,0.650957011018696,-0.6347826086956445,0.8679426813582614
08D1A856-3E89-4FFF-83C3-4E7C6BA7C1C5,0,0.0,,,,0.0,,,
A985C14E-5694-40F1-8F07-6A4504380CFB,74,71.0,2.9586328912793194,3.004830917874415,1.4793164456396597,70.0,-4.576708033716226,-3.604166666666657,-6.102277378288302
8E32D180-2C42-4596-8685-8FD8B19A1C56,113,106.0,3.4487922457201186,2.625000000000007,1.7243961228600593,108.0,-2.1453345443558716,-2.8611111111111143,-2.8604460591411613
29952E67-F9F8-4328-8430-93E255A9D8EA,116,99.0,2.5533926677947454,2.0,1.2766963338973727,100.0,-3.4464269665520892,-2.904411764705884,-4.595235955402784
E3F35A96-7FBD-45A7-A9A5-9DBAFEA22B86,138,136.0,3.3207577994966084,1.7309429700734,1.6603788997483042,136.0,-6.055483032023244,-5.617391304347819,-8.073977376030992
31825C71-A8F1-4366-AAD8-078E536118C5,113,112.0,3.679672524742656,1.6000000000000085,1.839836262371328,113.0,-3.7593785644729447,-1.8611111111111143,-5.012504752630592
2D815ED3-9E9E-4E05-B9E0-76E930233BBB,157,156.0,2.230413049676669,1.3453947368421098,1.1152065248383345,157.0,-2.7237358991122806,-2.1599999999999966,-3.6316478654830413
